,-4.35,-4.2,-4.05,-3.9,-3.75,-3.6,-3.45,-3.3,-3.1500000000000004,-3.0,-2.85,-2.7,-2.55,-2.4,-2.25,-2.1,-1.9500000000000002,-1.8000000000000003,-1.65,-1.5,-1.35,-1.2000000000000002,-1.0500000000000003,-0.9000000000000004,-0.75,-0.6000000000000001,-0.4500000000000002,-0.2999999999999998,-0.15000000000000036,0.0,0.14999999999999947,0.2999999999999998,0.4500000000000002,0.5999999999999996,0.75,0.8999999999999995,1.0499999999999998,1.2000000000000002,1.3499999999999996,1.5,1.6499999999999995,1.7999999999999998,1.9500000000000002,2.0999999999999996,2.25,2.3999999999999995,2.55,2.6999999999999993,2.8499999999999996,3.0,3.1499999999999995,3.3,3.4499999999999993,3.5999999999999996,3.75,3.9000000000000004,4.049999999999999,4.199999999999999,4.35,4.5,4.65,4.799999999999999,4.949999999999999,5.1,5.25,5.4,5.549999999999999,5.699999999999999,5.85,6.0,6.15,6.299999999999999,6.449999999999999,6.6,6.75,6.9,7.049999999999999,7.199999999999999,7.35,7.5,7.65,7.799999999999999,7.949999999999999,8.1,8.25,8.4,8.549999999999999,8.7,8.85,9.0,9.15,9.299999999999999,9.45,9.6,9.75,9.899999999999999,10.049999999999999,10.2,10.35,10.5,10.649999999999999,10.799999999999999,10.95,11.1,11.25,11.399999999999999,11.55,11.7,11.849999999999998,12.0,12.149999999999999,12.3,12.45,12.599999999999998,12.75,12.899999999999999,13.05,13.2,13.349999999999998,13.5,13.649999999999999,13.8,13.95,14.099999999999998,14.25,14.399999999999999,14.55,14.7,14.849999999999998,15.0,15.149999999999999,15.3,15.45,15.599999999999998,15.75,15.899999999999999,16.05,16.2,16.349999999999998,16.5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,6,4,0,6,4,6,14,20,18,31,21,31,58,44,57,79,104,79,110,152,131,155,118,145,81,106,106,67,70,42,45,29,22,18,3,4,4,0,2,0,0,0,0,4,2,2,10,8,18,60,60,54,80,96,98,82,72,74,88,64,58,28,22,8,4,4,0,2,2,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,6,4,0,5,5,6,14,20,18,31,21,31,58,44,57,79,104,79,110,152,130,155,119,144,82,106,106,67,70,42,45,29,22,18,3,4,4,0,2,0,0,0,0,4,2,2,10,8,18,60,60,54,80,96,98,82,72,74,88,64,58,28,22,8,4,4,0,2,2,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,6,4,0,5,5,6,14,20,18,31,21,31,58,44,57,79,103,80,111,151,130,155,119,143,83,106,106,67,70,43,44,29,22,18,3,4,4,0,2,0,0,0,0,4,2,2,10,8,18,60,60,54,82,94,98,82,72,74,90,62,58,28,22,8,4,4,0,2,2,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,3,0,0,5,5,0,5,5,6,14,20,18,31,20,32,58,43,57,78,105,79,113,150,130,155,119,143,83,107,105,66,71,43,44,29,22,18,3,4,4,0,2,0,0,0,0,4,2,2,10,8,18,60,60,54,82,94,98,82,72,73,93,60,58,28,22,8,4,4,0,2,2,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,5,5,0,5,5,6,14,20,17,31,21,31,58,42,57,79,105,80,109,152,128,161,116,144,83,108,105,65,71,43,44,29,22,18,3,4,4,0,2,0,0,0,0,4,2,2,10,8,18,59,61,54,82,95,97,82,72,73,95,59,58,27,22,8,4,4,0,2,2,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,0,4,6,0,3,7,6,13,18,20,30,22,26,60,44,56,80,103,80,111,150,131,158,122,140,84,108,104,65,72,43,44,29,22,18,3,4,4,0,2,0,0,0,0,4,2,2,9,9,18,60,61,53,82,95,100,80,71,73,97,57,59,26,22,8,4,4,0,2,2,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,0,4,6,0,3,6,5,15,17,21,28,24,26,61,43,55,79,100,83,108,153,134,153,127,140,84,106,105,66,71,45,42,29,22,18,3,4,4,0,2,0,0,0,0,3,3,2,9,9,18,60,61,53,82,96,99,79,73,73,98,56,58,27,21,8,4,4,0,2,2,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,0,3,6,1,3,6,5,14,17,21,27,26,24,58,47,56,78,100,84,108,152,134,153,128,141,83,105,105,66,72,45,41,30,23,17,3,4,4,0,2,0,0,0,0,3,3,2,9,10,16,61,62,53,83,95,100,78,72,74,97,59,56,26,22,7,4,4,2,0,2,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,0,3,6,1,2,6,6,14,17,21,26,27,23,58,47,53,78,102,85,110,148,137,151,128,142,84,103,107,66,73,44,41,30,23,17,3,4,4,0,2,0,0,0,0,3,3,2,8,10,17,61,62,53,83,97,100,77,71,78,96,57,56,25,22,7,4,4,2,0,2,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,1,0,2,7,1,2,6,5,12,17,24,23,26,27,52,53,51,77,102,86,109,142,147,147,129,143,83,103,109,67,71,45,41,30,23,17,3,4,4,0,2,0,0,0,0,3,3,2,7,11,18,61,60,55,86,94,99,78,74,76,95,59,54,25,22,6,4,4,2,0,2,0,0,0,0,0,0,0,0,0
